4973, BetterHitboxStardew, kodfod.hitbox, https://www.nexusmods.com/stardewvalley/mods/4973?tab=files&file_id=21917
4974, RetroActiveAchievements, 7e474181-e1a0-40f9-9c11-retroactive, https://www.nexusmods.com/stardewvalley/mods/4974?tab=files&file_id=21921
4976, Calcium's Nyang scarecrow, hushsmile.JKS1, https://www.nexusmods.com/stardewvalley/mods/4976?tab=files&file_id=21940
4977, Toolbar Tooltips, danmw3.toolbartooltips, https://www.nexusmods.com/stardewvalley/mods/4977?tab=files&file_id=21932
4980, iKeychain's Winter Lychee Plant (JA), key.cropspack, https://www.nexusmods.com/stardewvalley/mods/4980?tab=files&file_id=21939
4983, Dark Red Hair Leah for Content Patcher, kingliamb.DarkHairLeah, https://www.nexusmods.com/stardewvalley/mods/4983?tab=files&file_id=21950
4984, Trendy Haley, Candidus42.TrendyHaley, https://www.nexusmods.com/stardewvalley/mods/4984?tab=files&file_id=60339
4985, Female Mariner, kingliamb.FemaleMariner, https://www.nexusmods.com/stardewvalley/mods/4985?tab=files&file_id=22439
4987, Hispanic George for Content Patcher, kingliamb.HispanicGeorge, https://www.nexusmods.com/stardewvalley/mods/4987?tab=files&file_id=22435
4988, Hispanic Alex for Content Patcher, kingliamb.HispanicAlex, https://www.nexusmods.com/stardewvalley/mods/4988?tab=files&file_id=22433
4989, Twelve Hearts for Elliott, tar.ElliottEvent, https://www.nexusmods.com/stardewvalley/mods/4989?tab=files&file_id=21982
4992, Custom Producer Mod, Digus.CustomProducerMod, https://www.nexusmods.com/stardewvalley/mods/4992?tab=files&file_id=34092
4993, Christmas Crops, S24Sammy.ChristmasCrops, https://www.nexusmods.com/stardewvalley/mods/4993?tab=files&file_id=22358
4996, Dinosaur Shirts and Boots, MouseyPounds.DinosaurShirt, https://www.nexusmods.com/stardewvalley/mods/4996?tab=files&file_id=22982
4998, Lumisteria Town Interior Recolor, Lumisteria.towninteriorrecolor, https://www.nexusmods.com/stardewvalley/mods/4998?tab=files&file_id=22052
5001, Dopefish, markishome359.Dopefish, https://www.nexusmods.com/stardewvalley/mods/5001?tab=files&file_id=22133
5002, Paper Stardew (Stardew Symphony Pack), TheProfessorYoshi.PaperStardew, https://www.nexusmods.com/stardewvalley/mods/5002?tab=files&file_id=22057
5003, Better Quality Increased Seeds - Vanilla for PFM, metalax.BetterQualityIncreaseSeedsVanilla, https://www.nexusmods.com/stardewvalley/mods/5003?tab=files&file_id=22056
5005, Shop Tile Framework, Cherry.ShopTileFramework, https://www.nexusmods.com/stardewvalley/mods/5005?tab=files&file_id=33312
5006, Better Quality Increased Seeds - Eemie's Crops for PFM, metalax.BetterQualityIncreaseSeedsEemiesCrops, https://www.nexusmods.com/stardewvalley/mods/5006?tab=files&file_id=22068
5007, Better Quality Increased Seeds - Mouse-Ear Cress for PFM, metalax.BetterQualityIncreaseSeedsMouseEarCress, https://www.nexusmods.com/stardewvalley/mods/5007?tab=files&file_id=22069
5008, Yoshikage Kira farmer, Trumaniac.CP.KirasHairstyleandsuit, https://www.nexusmods.com/stardewvalley/mods/5008?tab=files&file_id=22116
5011, Fish Finder, AairTheGreat.FishFinder, https://www.nexusmods.com/stardewvalley/mods/5011?tab=files&file_id=36530
5012, Better Quality Increased Seeds - Fruits and Veggies for PFM, metalax.BetterQualityIncreaseSeedsFruitsAndVeggies, https://www.nexusmods.com/stardewvalley/mods/5012?tab=files&file_id=22145
5013, Better Quality Increased Seeds - Soda Vine for PFM, metalax.BetterQualityIncreaseSeedsSodaVine, https://www.nexusmods.com/stardewvalley/mods/5013?tab=files&file_id=22141
5014, Better Quality Increased Seeds - Lucky Clover for PFM, metalax.BetterQualityIncreaseSeedsLuckyClover, https://www.nexusmods.com/stardewvalley/mods/5014?tab=files&file_id=22142
5015, Better Quality Increased Seeds - Fresh Meat for PFM, metalax.BetterQualityIncreaseSeedsFreshMeat, https://www.nexusmods.com/stardewvalley/mods/5015?tab=files&file_id=22144
5016, DeepWoods Seasonal Obelisk, maxvollmer.deepwoodsmod.seasonalobelisk, https://www.nexusmods.com/stardewvalley/mods/5016?tab=files&file_id=56673
5017, Better Quality Increased Seeds - Ancient Crops for PFM, metalax.BetterQualityIncreaseSeedsAncientCrops, https://www.nexusmods.com/stardewvalley/mods/5017?tab=files&file_id=22147
5018, Better Quality Increased Seeds - Winter Lychee for PFM, metalax.BetterQualityIncreaseSeedsWinterLychee, https://www.nexusmods.com/stardewvalley/mods/5018?tab=files&file_id=22148
5019, Better Quality Increased Seeds - Stephan's Crops for PFM, metalax.BetterQualityIncreaseSeedsStephansCrops, https://www.nexusmods.com/stardewvalley/mods/5019?tab=files&file_id=22163
5020, Fish's Flowers (Hyacinth and Pansy) - Compatibility Version, Fish.FishsFlowersCompatibilityVersion, https://www.nexusmods.com/stardewvalley/mods/5020?tab=files&file_id=26958
5021, Better Quality Increase Seeds - Fish's Flowers Compatibility Version for PFM, metalax.BetterQualityIncreaseSeedsFishsFlowersCompatibiltyVersion, https://www.nexusmods.com/stardewvalley/mods/5021?tab=files&file_id=22154
5022, Better Quality Increased Seeds - Fantasy Crops for PFM, metalax.BetterQualityIncreaseSeedsFantasyCrops, https://www.nexusmods.com/stardewvalley/mods/5022?tab=files&file_id=22157
5023, Green Pear crop, hung2563hn.GreenPear, https://www.nexusmods.com/stardewvalley/mods/5023?tab=files&file_id=22166
5024, Better Quality Increased Seeds - Tea Time for PFM, metalax.BetterQualityIncreaseSeedsTeaTime, https://www.nexusmods.com/stardewvalley/mods/5024?tab=files&file_id=22205
5025, Better Quality Increased Seeds - Green Pear for PFM, metalax.BetterQualityIncreaseSeedsMouseGreenPear, https://www.nexusmods.com/stardewvalley/mods/5025?tab=files&file_id=22162
5026, Better Quality Increased Seeds - Mizu's Flowers for PFM, metalax.BetterQualityIncreaseSeedsMizusFlowers, https://www.nexusmods.com/stardewvalley/mods/5026?tab=files&file_id=22165
5031, Better Quality Increased Seeds - Farmer to Florist for PFM, metalax.BetterQualityIncreaseSeedsFarmerToFlorist, https://www.nexusmods.com/stardewvalley/mods/5031?tab=files&file_id=22173
5032, Better Quality Increased Seeds - Cannabis Kit for PFM, metalax.BetterQualityIncreaseSeedsCannabisKit, https://www.nexusmods.com/stardewvalley/mods/5032?tab=files&file_id=22175
5033, Marnie is a Good Aunt, Erin.MarnieGood, https://www.nexusmods.com/stardewvalley/mods/5033?tab=files&file_id=22450
5034, Guava Tree, hung2563hn.Guava, https://www.nexusmods.com/stardewvalley/mods/5034?tab=files&file_id=22183
5035, Better Quality Increased Seeds - Bonster's Crops for PFM, metalax.BetterQualityIncreaseSeedsBonstersCrops, https://www.nexusmods.com/stardewvalley/mods/5035?tab=files&file_id=22184
5036, Badass Sam for Seasonal Villager Outfits -DEPRECATED SEE DESCRIPTION-, BadassSam.SeasonalOutfits, https://www.nexusmods.com/stardewvalley/mods/5036?tab=files&file_id=29589
5037, (PFM) Wine to Vinegar, nordkitten.WinetoVinegar, https://www.nexusmods.com/stardewvalley/mods/5037?tab=files&file_id=22194
5038, PFMAutomate, Digus.PFMAutomate, https://www.nexusmods.com/stardewvalley/mods/5038?tab=files&file_id=39448
5039, FastPetting, de.dertod2.FastPetting, https://www.nexusmods.com/stardewvalley/mods/5039?tab=files&file_id=22198
5040, Dickshrooms, Norsewinds.Dickshrooms, https://www.nexusmods.com/stardewvalley/mods/5040?tab=files&file_id=22218
5041, Frogs to Turtles, LadyEleven.FrogsToTurtles, https://www.nexusmods.com/stardewvalley/mods/5041?tab=files&file_id=22232
5042, Festive Fireplaces, Nyctowl.FestiveFireplaces, https://www.nexusmods.com/stardewvalley/mods/5042?tab=files&file_id=22247
5043, No_Kimchi, jaeha.No_Kimchi, https://www.nexusmods.com/stardewvalley/mods/5043?tab=files&file_id=22216
5044, Get Glam, YourUserName.YourModName, https://www.nexusmods.com/stardewvalley/mods/5044?tab=files&file_id=22309
5053, Custom NPC - Muadhnait, Asari.Muadhnait, https://www.nexusmods.com/stardewvalley/mods/5053?tab=files&file_id=22440
5055, Roachie - A Lovable Companion, Willowtail27.Roach, https://www.nexusmods.com/stardewvalley/mods/5055?tab=files&file_id=22314
5056, Jelly pudding, pirstmem.ChristmasPudding, https://www.nexusmods.com/stardewvalley/mods/5056?tab=files&file_id=22292
5059, Custom NPC - Muadhnait in Portuguese, Asari.Muadhnait, https://www.nexusmods.com/stardewvalley/mods/5059?tab=files&file_id=22306
5062, Theft of the Winter Star, spacechase0.TheftOfTheWinterStar, https://www.nexusmods.com/stardewvalley/mods/5062?tab=files&file_id=62122
5064, Isa's Yandere Sebastian Dialogue Expansion, Isa.yanderesebastianexpansion, https://www.nexusmods.com/stardewvalley/mods/5064?tab=files&file_id=38319
5065, Abigail Lewd Dialogue - Content Patcher Version, supervortex2004.LewdAbby, https://www.nexusmods.com/stardewvalley/mods/5065?tab=files&file_id=22333
5071, Bentley Mod (Stardew Omens), LuckyLeafeon.BentleyMod, https://www.nexusmods.com/stardewvalley/mods/5071?tab=files&file_id=37209
5075, Produce to Sapling - Vanilla for PFM, metalax.ProduceToSaplingVanilla, https://www.nexusmods.com/stardewvalley/mods/5075?tab=files&file_id=22370
5076, Produce to Sapling - More Trees for PFM, metalax.ProduceToSaplingMoreTrees, https://www.nexusmods.com/stardewvalley/mods/5076?tab=files&file_id=22373
5077, Produce to Sapling - Mae's Trees for PFM, metalax.ProduceToSaplingMaesTrees, https://www.nexusmods.com/stardewvalley/mods/5077?tab=files&file_id=26239
5078, Produce to Sapling - Bonster's Crops for PFM, metalax.ProduceToSaplingBonstersCrops, https://www.nexusmods.com/stardewvalley/mods/5078?tab=files&file_id=22375
5079, Produce to Sapling - Fresh Meat for PFM, metalax.ProduceToSaplingFreshMeat, https://www.nexusmods.com/stardewvalley/mods/5079?tab=files&file_id=22376
5080, Produce to Sapling - Farmer to Florist for PFM, metalax.ProduceToSaplingFarmerToFlorist, https://www.nexusmods.com/stardewvalley/mods/5080?tab=files&file_id=22377
5081, Produce to Sapling - Guava Tree for PFM, metalax.ProduceToSaplingGuavaTree, https://www.nexusmods.com/stardewvalley/mods/5081?tab=files&file_id=22378
5082, Speed Mod, Blackclaw.SpeedMod, https://www.nexusmods.com/stardewvalley/mods/5082?tab=files&file_id=22741
5084, Attractive Standard Farm (CP), Youjin0207.AttractiveStandardFarm, https://www.nexusmods.com/stardewvalley/mods/5084?tab=files&file_id=22416
5087, Content Patcher for AnoNJG's Monster Girls, Donirexian.CPMonsterGirls, https://www.nexusmods.com/stardewvalley/mods/5087?tab=files&file_id=22405
5089, Mobilias Personalizadas da Minakie, Minakie.CustomFurniture, https://www.nexusmods.com/stardewvalley/mods/5089?tab=files&file_id=22412
5090, Regular Quality, desto.RegularQuality, https://www.nexusmods.com/stardewvalley/mods/5090?tab=files&file_id=32006
5091, Mobilias de Ferreiro (Blacksmith Furniture in Portuguese), Platonymous.CustomFurniture.BlacksmithFurniture, https://www.nexusmods.com/stardewvalley/mods/5091?tab=files&file_id=22418
5093, Cozy Clothing, CompSciLauren.CozyClothing, https://www.nexusmods.com/stardewvalley/mods/5093?tab=files&file_id=22666
5094, Stardew Bakery, yaramy.svbakery, https://www.nexusmods.com/stardewvalley/mods/5094?tab=files&file_id=25742
5095, Weapon Reskinner (ABANDONED), spacechase0.WeaponReskinner, https://www.nexusmods.com/stardewvalley/mods/5095?tab=files&file_id=22428
5096, Better Meteorites, spacechase0.BetterMeteorites, https://www.nexusmods.com/stardewvalley/mods/5096?tab=files&file_id=48392
5097, Throwable Axe, spacechase0.ThrowableAxe, https://www.nexusmods.com/stardewvalley/mods/5097?tab=files&file_id=48428
5098, Generic Mod Config Menu, spacechase0.GenericModConfigMenu, https://www.nexusmods.com/stardewvalley/mods/5098?tab=files&file_id=29821
5099, Bug Net, spacechase0.BugNet, https://www.nexusmods.com/stardewvalley/mods/5099?tab=files&file_id=62102
5100, The Peanuts Pack (Json Assets), Erin.PeanutsShirts, https://www.nexusmods.com/stardewvalley/mods/5100?tab=files&file_id=22447
5103, Animated Cosmic Galaxy Weapons, DZK312.CosmicSword, https://www.nexusmods.com/stardewvalley/mods/5103?tab=files&file_id=22524
5104, Cellar Available, Candidus42.CellarAvailable, https://www.nexusmods.com/stardewvalley/mods/5104?tab=files&file_id=69328
5105, Breath of Fire 3 Fishing sounds, bof.three.fishing.sounds, https://www.nexusmods.com/stardewvalley/mods/5105?tab=files&file_id=22504
5113, No More Accidental Exhaustion, exhaustion.protection, https://www.nexusmods.com/stardewvalley/mods/5113?tab=files&file_id=22502
5114, Trash Remover, SorryLate.TrashRemover, https://www.nexusmods.com/stardewvalley/mods/5114?tab=files&file_id=22508
5115, Tab Autoloot, tab.autoloot, https://www.nexusmods.com/stardewvalley/mods/5115?tab=files&file_id=22514
5116, Instantly eat item, eat.item.instantly, https://www.nexusmods.com/stardewvalley/mods/5116?tab=files&file_id=22515
5117, Immersive Spouses - Improved Spouse Schedules, iss.immersivespouses, https://www.nexusmods.com/stardewvalley/mods/5117?tab=files&file_id=36805
5118, Chinook Jargon Translation, lusentoj.chinukwawa, https://www.nexusmods.com/stardewvalley/mods/5118?tab=files&file_id=22878
5119, (PT-BR)Isa's Yandere Sebastian Dialogue Expansion, Isa.YandereSebastianFestivalDialogue, https://www.nexusmods.com/stardewvalley/mods/5119?tab=files&file_id=31438
5120, Chicken Mask to Jacket's Mask (Content Patcher), Kyora.JacketMask, https://www.nexusmods.com/stardewvalley/mods/5120?tab=files&file_id=22544
5121, (CP)Craftable Battery Pack, Elibriss.CraftBatteryPack, https://www.nexusmods.com/stardewvalley/mods/5121?tab=files&file_id=25091
5123, Poda's Seasonal Abigail (Content Patcher), Podakru.SeasonalAbigail, https://www.nexusmods.com/stardewvalley/mods/5123?tab=files&file_id=23023
5127, AdvancedKeyBindings, Drachenkatze.AdvancedKeyBindings, https://www.nexusmods.com/stardewvalley/mods/5127?tab=files&file_id=22947
5131, Mod List Command, Blackclaw.ModListCommand, https://www.nexusmods.com/stardewvalley/mods/5131?tab=files&file_id=68323
5132, Add Shiko to NPC Adventures, orelsethis.npcadventures-shiko-cp, https://www.nexusmods.com/stardewvalley/mods/5132?tab=files&file_id=22797
5137, Junimo Kart Cheater, Ryaon.JunimoKartCheater, https://www.nexusmods.com/stardewvalley/mods/5137?tab=files&file_id=22604
5140, Item AutoTrasher, S1mmyy.AutoTrash, https://www.nexusmods.com/stardewvalley/mods/5140?tab=files&file_id=22686
5142, Farm Rearranger - Move buildings from your farm, cel10e.Cherry.FarmRearranger, https://www.nexusmods.com/stardewvalley/mods/5142?tab=files&file_id=27024
5145, Izxe's Improved Farmhouses, Izxe.tif, https://www.nexusmods.com/stardewvalley/mods/5145?tab=files&file_id=22709
5146, fatter smoother bear mod, Mellodiro.fattersmootherbearmod, https://www.nexusmods.com/stardewvalley/mods/5146?tab=files&file_id=22661
5148, Craftable Stardrops, Snoresville.stardrop, https://www.nexusmods.com/stardewvalley/mods/5148?tab=files&file_id=22668
5149, Always Wheat, jester.alwayswheat, https://www.nexusmods.com/stardewvalley/mods/5149?tab=files&file_id=22677
5150, One Silo Storage, SorryLate.OneSiloStorageAndroid, https://www.nexusmods.com/stardewvalley/mods/5150?tab=files&file_id=22747
5151, Hay Bales as Silos, Cherry.HayBalesSilo, https://www.nexusmods.com/stardewvalley/mods/5151?tab=files&file_id=30393
5158, LaurellaBellaBean Cabin Retex for 1.4, LaurellaBellaBean.CP.CabinRetexOnePointFour, https://www.nexusmods.com/stardewvalley/mods/5158?tab=files&file_id=22710
5166, Boarding House to Npc adventures, andril11.npcadventures-sheila-cp, https://www.nexusmods.com/stardewvalley/mods/5166?tab=files&file_id=28848
5168, Wildflower Grass, alsciaucat.WildflowerGrass, https://www.nexusmods.com/stardewvalley/mods/5168?tab=files&file_id=22756
5169, Darker wet soil, alsciaucat.darkerWetSoil, https://www.nexusmods.com/stardewvalley/mods/5169?tab=files&file_id=39226
5171, Magica Trees for Content Patcher, amw297.Magica_Trees, https://www.nexusmods.com/stardewvalley/mods/5171?tab=files&file_id=22766
5172, The Queen Of Sauce Reminder, TheShwamp.TheQueenOfSauceReminder, https://www.nexusmods.com/stardewvalley/mods/5172?tab=files&file_id=22960
5175, Helpful Spouses, furyx639.HelpfulSpouses, https://www.nexusmods.com/stardewvalley/mods/5175?tab=files&file_id=23889
5176, Non Destructive NPCs, MadaraUchiha.NonDestructiveNPCs, https://www.nexusmods.com/stardewvalley/mods/5176?tab=files&file_id=22799
5185, Randomizer, Tooshi.Randomizer, https://www.nexusmods.com/stardewvalley/mods/5185?tab=files&file_id=23204
5187, DeliveryService, AxesOfEvil.DeliveryService, https://www.nexusmods.com/stardewvalley/mods/5187?tab=files&file_id=24230
5188, Cat to Furret (for Content Patcher), NanoBunTV.CatToFurret, https://www.nexusmods.com/stardewvalley/mods/5188?tab=files&file_id=70159
5190, Save Game Options, SorryLate.SaveGameOptions, https://www.nexusmods.com/stardewvalley/mods/5190?tab=files&file_id=22877
5196, Snack Anything, Cherry.SnackAnything, https://www.nexusmods.com/stardewvalley/mods/5196?tab=files&file_id=22870
5203, Zosa and Bonster's Recipes, Zosa.eatums, https://www.nexusmods.com/stardewvalley/mods/5203?tab=files&file_id=24561
5205, Homestuck Troll Horns, Seiryunohoushi.TrollHorns, https://www.nexusmods.com/stardewvalley/mods/5205?tab=files&file_id=22908
5210, Kamen Rider Weapons, SGEzlo.KRWeapons, https://www.nexusmods.com/stardewvalley/mods/5210?tab=files&file_id=22932
5211, v1.4 Misc Recolour Pack (Fish Pond Craftables Scarecrow and Dresser), Dustbeauty.PondColorsByWaterType, https://www.nexusmods.com/stardewvalley/mods/5211?tab=files&file_id=22994
5214, Totoro Replaces Trash Bear, Tanpoponoko.Totoro, https://www.nexusmods.com/stardewvalley/mods/5214?tab=files&file_id=22956
5218, Random Flower Queen, Candidus42.RandomFlowerQueen, https://www.nexusmods.com/stardewvalley/mods/5218?tab=files&file_id=38154
5220, Style-Compromise Artisan Good Icons, Cheerybelle.CompromiseBAGIGeneral, https://www.nexusmods.com/stardewvalley/mods/5220?tab=files&file_id=37889
5224, Stardew Enhanced - Wizard's Tower, SEnhanced.Forest, https://www.nexusmods.com/stardewvalley/mods/5224?tab=files&file_id=22991
5225, Fix for the Fish Pond, clebas.fishpondfix, https://www.nexusmods.com/stardewvalley/mods/5225?tab=files&file_id=22992
5228, Some Very Important Paintings, Asari.CustomFurniture.VIP, https://www.nexusmods.com/stardewvalley/mods/5228?tab=files&file_id=23020
5232, SP's Onesies for Json Assets, SpacePrincess.JA.PajamaPack, https://www.nexusmods.com/stardewvalley/mods/5232?tab=files&file_id=23060
5235, Auto Fishing, SorryLate.AutoFishing, https://www.nexusmods.com/stardewvalley/mods/5235?tab=files&file_id=23042
5236, Pepper Rex Pig Replacer, ThattGuyy.PepperRex, https://www.nexusmods.com/stardewvalley/mods/5236?tab=files&file_id=23131
5238, Stardrips Coffee, Ryck215.StardripsCoffeeCompatible, https://www.nexusmods.com/stardewvalley/mods/5238?tab=files&file_id=23107
5242, Upgraded Horse - Horse friendship and speed levels, richard_cai.UpgradedHorse, https://www.nexusmods.com/stardewvalley/mods/5242?tab=files&file_id=23332
5244, Alternative Bundles, Quirinea.EasierBundles, https://www.nexusmods.com/stardewvalley/mods/5244?tab=files&file_id=23085
5246, Wizard's Mystical Stationary, Taskmaster.WizardsMysticalStationary, https://www.nexusmods.com/stardewvalley/mods/5246?tab=files&file_id=23112
5247, Unofficial-Unofficial 1.4 Victorian Cabins, mango.cabin, https://www.nexusmods.com/stardewvalley/mods/5247?tab=files&file_id=23129
5250, Randomized Energy, LakeMonster_.RandomizedEnergy, https://www.nexusmods.com/stardewvalley/mods/5250?tab=files&file_id=23143
5252, Trash Bear Item Helper, MattDeDuck.TrashBearName, https://www.nexusmods.com/stardewvalley/mods/5252?tab=files&file_id=23151
5253, Upgrade Empty Cabins, Cherry.UpgradeEmptyCabins, https://www.nexusmods.com/stardewvalley/mods/5253?tab=files&file_id=33438
5254, Hadi and Zosa's Custom Meats and Recipes, HadiZosa.BFAVnewmeatPierre, https://www.nexusmods.com/stardewvalley/mods/5254?tab=files&file_id=23480
5255, DaisyNiko's Earthy Recolour, DaisyNiko.EarthyRecolour, https://www.nexusmods.com/stardewvalley/mods/5255?tab=files&file_id=68673
5256, Power Nap, LakeMonster_.PowerNap, https://www.nexusmods.com/stardewvalley/mods/5256?tab=files&file_id=44190
5260, TV Recipes, SorryLate.MoreFoodBuff, https://www.nexusmods.com/stardewvalley/mods/5260?tab=files&file_id=23412
5261, Stardew Valley Reimagined 2, DaisyNiko.SVR2, https://www.nexusmods.com/stardewvalley/mods/5261?tab=files&file_id=30713
5263, More Giant Crops, spacechase0.MoreGiantCrops, https://www.nexusmods.com/stardewvalley/mods/5263?tab=files&file_id=62099
5266, Emyn's Diverse Mermaid Show, gwenynnefydd.diversemermaidshow, https://www.nexusmods.com/stardewvalley/mods/5266?tab=files&file_id=23209
5268, Denver to NPC Adventures, andril11.denvernpcadventures, https://www.nexusmods.com/stardewvalley/mods/5268?tab=files&file_id=29633
5270, Green Tea Speed Boost, MattDeDuck.GreenTeaSpeedBoost, https://www.nexusmods.com/stardewvalley/mods/5270?tab=files&file_id=23277
5275, Customize Starting Health and Stamina, misscoriel.hpstam, https://www.nexusmods.com/stardewvalley/mods/5275?tab=files&file_id=23255
5279, xiaobaishu.shed, xiaobaishu.Shed, https://www.nexusmods.com/stardewvalley/mods/5279?tab=files&file_id=23311
5282, More Food Buff (Content Patcher), SorryLate.MoreFoodBuff, https://www.nexusmods.com/stardewvalley/mods/5282?tab=files&file_id=23279
5284, Shardust's Colorful Craftables - 1.5 update, Shardust.Craftables, https://www.nexusmods.com/stardewvalley/mods/5284?tab=files&file_id=37949
5289, Purchasable Galaxy Item, SorryLate.GalaxyItem, https://www.nexusmods.com/stardewvalley/mods/5289?tab=files&file_id=23718
5290, More KeyBinding, SorryLate.MoreKeybinding, https://www.nexusmods.com/stardewvalley/mods/5290?tab=files&file_id=23833
5292, Jar Opener - Edible Artisan Goods, genowhirl9999.jaropener, https://www.nexusmods.com/stardewvalley/mods/5292?tab=files&file_id=23367
5293, Investment, misscoriel.invest, https://www.nexusmods.com/stardewvalley/mods/5293?tab=files&file_id=23706
5294, Shellfish Produce Pearls, Taelende.ShellfishPonds, https://www.nexusmods.com/stardewvalley/mods/5294?tab=files&file_id=23388
5295, Mister Ginger (cat NPC), LemurKat.Mr.Ginger.NPC, https://www.nexusmods.com/stardewvalley/mods/5295?tab=files&file_id=69949
5299, Shop Anywhere, SorryLate.ShopAnywhere, https://www.nexusmods.com/stardewvalley/mods/5299?tab=files&file_id=24056
5301, Fish Ponds - 3 options, Gweniaczek.Fish_Pond, https://www.nexusmods.com/stardewvalley/mods/5301?tab=files&file_id=46941
5307, Buyable Dwarf Scrolls, MattDeDuck.BuyableDwarfScrolls, https://www.nexusmods.com/stardewvalley/mods/5307?tab=files&file_id=24089
5310, Succulents for Json Assets (2 Crops and 10 Craftables), Hesper.JA.Succulents, https://www.nexusmods.com/stardewvalley/mods/5310?tab=files&file_id=25657
5311, More Random Edition (Randomizer), Chikakoo.Randomizer, https://www.nexusmods.com/stardewvalley/mods/5311?tab=files&file_id=36897
5312, Natural Meteor, blue.meteor, https://www.nexusmods.com/stardewvalley/mods/5312?tab=files&file_id=23444
5316, Help for Hire, furyx639.HelpForHire, https://www.nexusmods.com/stardewvalley/mods/5316?tab=files&file_id=23890
5317, Microraptor Dinosaur, Crescent237.MicroraptorDinosaur, https://www.nexusmods.com/stardewvalley/mods/5317?tab=files&file_id=59985
5319, Dino Drop Fix, MattDeDuck.DinoDropFix, https://www.nexusmods.com/stardewvalley/mods/5319?tab=files&file_id=23511
5322, Butch Abby (CP), knifewizard.ButchAbby, https://www.nexusmods.com/stardewvalley/mods/5322?tab=files&file_id=58651
5323, Mayor Lewis Punk Edit, knifewizard.PunkLewis, https://www.nexusmods.com/stardewvalley/mods/5323?tab=files&file_id=23683
5324, BJSTrueMaster, BunnyJumps.BJSTrueMaster, https://www.nexusmods.com/stardewvalley/mods/5324?tab=files&file_id=23547
5329, Prismatic Tools (PT-BR), stokastic.PrismaticTools, https://www.nexusmods.com/stardewvalley/mods/5329?tab=files&file_id=23585
5330, Wild Bait Worm Bin (PT-BR), Erasercat.CustomFarming.WildBaitWormBin, https://www.nexusmods.com/stardewvalley/mods/5330?tab=files&file_id=23748
5331, difficulty option for bundles, Axisdubois.Difficulty_Option_for_Bundles, https://www.nexusmods.com/stardewvalley/mods/5331?tab=files&file_id=23790
5332, Orange Salmonberries, zelaphor.CP.orangesalmonberries, https://www.nexusmods.com/stardewvalley/mods/5332?tab=files&file_id=23612
5334, Gummy Worm Dig Spots (CP), knifewizard.GummyWormDigspots, https://www.nexusmods.com/stardewvalley/mods/5334?tab=files&file_id=23705
5336, Real Time, Enaium.RealTime, https://www.nexusmods.com/stardewvalley/mods/5336?tab=files&file_id=23650
5342, Fizzy Drinks, MelindaC.FizzyDrinksBAGI, https://www.nexusmods.com/stardewvalley/mods/5342?tab=files&file_id=69628
5343, GrandpaPet, Axisdubois.GrandpaPet, https://www.nexusmods.com/stardewvalley/mods/5343?tab=files&file_id=23693
5344, Jen's Simple Greenhouse, jenf1.JensSimpleGreenhouse, https://www.nexusmods.com/stardewvalley/mods/5344?tab=files&file_id=33636
5347, Builder's List, SpaceBaby.BuildersList, https://www.nexusmods.com/stardewvalley/mods/5347?tab=files&file_id=48106
5348, Babysitter (Child schedules and dialogue), rowanexer.Babysitter, https://www.nexusmods.com/stardewvalley/mods/5348?tab=files&file_id=33694
5350, Vau Serena, DanisChapduelh.VauSerena, https://www.nexusmods.com/stardewvalley/mods/5350?tab=files&file_id=37919
5351, Industrial Kitchen and Interior, DustBeauty.IndustrialKitchen, https://www.nexusmods.com/stardewvalley/mods/5351?tab=files&file_id=34442
5352, Hyoukyo's Wallpapers And Floors, Hyoukyo.FloorsAndWallpapers, https://www.nexusmods.com/stardewvalley/mods/5352?tab=files&file_id=23749
5353, Minecraft Tools textures Replacer, Axisdubois.Minecraft_Tools_Textures_Replacer, https://www.nexusmods.com/stardewvalley/mods/5353?tab=files&file_id=23732
5356, Froststar11's 10 x 10 OCD Friendly Greenhouse, Froststar11.10x10Greenhouse, https://www.nexusmods.com/stardewvalley/mods/5356?tab=files&file_id=23743
5357, Weaker Serpent and Iridium Bat, Axisdubois.WeakerSerpentandiridiumbat, https://www.nexusmods.com/stardewvalley/mods/5357?tab=files&file_id=23761
5361, SDV Game of Life, SuperAardvark.GameOfLife, https://www.nexusmods.com/stardewvalley/mods/5361?tab=files&file_id=23765
5362, Froststar11's Simple and Clean Greenhouse, Froststar11.SimpleCleanGreenhouse, https://www.nexusmods.com/stardewvalley/mods/5362?tab=files&file_id=40768
5368, Make Your Bed, MakeYourBed, https://www.nexusmods.com/stardewvalley/mods/5368?tab=files&file_id=72244
5369, Scarecrow Replacer, Purrowpet.ScarecrowReplacer, https://www.nexusmods.com/stardewvalley/mods/5369?tab=files&file_id=24686
5370, Ancient Crops Survive Winter, Axisdubois.AncientCropsSurviveWinter, https://www.nexusmods.com/stardewvalley/mods/5370?tab=files&file_id=23854
5371, Anti-Social NPCs, SuperAardvark.AntiSocial, https://www.nexusmods.com/stardewvalley/mods/5371?tab=files&file_id=56774
5373, Content Patcher - Bearded Elliot, Apollo.BeardedElliot, https://www.nexusmods.com/stardewvalley/mods/5373?tab=files&file_id=23806
5375, Sunset Garden Greenhouse, Lantern.SunsetGreenhouse, https://www.nexusmods.com/stardewvalley/mods/5375?tab=files&file_id=24070
5377, Custom Localization, ZaneYork.CustomLocalization, https://www.nexusmods.com/stardewvalley/mods/5377?tab=files&file_id=25835
